4.322400,6.935080
7.703070,16.104900
-5.863040,6.877430
-7.579390,8.739750
-4.085410,7.042830
2.640520,-18.329100
-4.895560,3.669550
-2.044570,12.656000
14.276400,-3.924440
-1.925460,12.865700
-8.431910,0.659992
-5.481160,1.015970
14.992400,9.693590
-11.418700,11.742100
20.243500,5.947940
-0.679332,15.649700
5.956080,-1.372710
4.186540,-9.779630
1.284600,-12.853400
-3.849010,9.209270
9.946090,6.476530
-4.409080,-3.978230
-11.074100,-1.506300
-0.586355,3.803100
-17.009000,2.464350
-1.033030,4.394350
-3.197730,1.215760
4.898510,-15.777000
-13.861500,-1.045890
-4.898330,-14.190800
6.100360,-21.412600
-5.477060,13.519100
8.974380,18.128800
-16.861000,-7.534200
-10.458400,5.355110
-15.495000,-3.137880
12.360300,-0.602058
4.125620,-4.554680
6.515530,-7.039900
-7.549800,-8.377010
-12.775600,8.702470
-12.303900,-9.616510
9.150100,16.109200
-14.018800,5.899930
13.558100,-0.232970
-17.687600,-3.368840
0.205119,12.832100
18.487700,-3.789360
13.029500,-10.306000
20.289200,5.398040
-17.709100,3.603300
-12.084200,4.021580
20.250400,5.193750
-0.134533,17.085900
20.760000,6.209980
-5.469750,-10.666700
20.857300,6.542740
18.590500,-9.454040
22.060100,-7.099610
24.767700,1.744600
27.698400,-0.673072
34.963500,3.737850
25.395300,14.248200
27.749500,1.172020
29.692000,7.134390
15.052200,-15.454100
35.030400,4.190050
25.477000,-11.719300
30.405800,-5.194180
26.825800,-7.203020
35.216200,4.412570
37.229000,-5.995910
28.490900,15.407600
36.993500,-5.523840
35.099200,4.427170
27.829900,8.237340
32.102900,-6.565540
-4.792500,-14.023700
32.668600,2.859290
33.509400,12.675100
25.396700,-5.360360
18.287400,12.366000
27.385000,-11.325800
-3.196330,1.091700
37.144300,-5.246000
37.347400,-10.522000
26.080800,-14.441100
37.487600,-0.930301
3.819660,-9.212850
39.148000,-10.928800
27.693700,-17.997600
43.356500,-13.919300
36.624900,-15.593600
4.665950,-10.287800
42.797800,-9.178520
43.050700,-13.903400
42.256900,5.694730
43.726600,-1.403940
56.336900,-3.277030
46.057400,-10.964900
40.054800,10.143500
50.898400,5.663470
44.034800,-18.143300
52.492200,0.496962
48.795000,-5.898480
46.876200,-7.554950
47.998400,-9.663590
51.243600,10.020200
56.200200,-9.171250
54.351900,5.905010
53.601400,-0.116810
46.841800,-0.823311
48.996500,-2.585330
49.525900,-9.515360
54.770000,-18.834900
54.347100,-18.582500
58.617600,2.967350
59.228300,2.234490
58.710600,-13.061300
48.054800,-19.053600
61.750000,-6.571680
62.711300,-0.472448
53.342000,8.143330
57.248300,-15.138600
61.947200,-17.567500
64.323500,-13.316900
61.537700,-18.854200
49.204500,-15.835100
59.823900,11.424900
54.557100,12.893700
48.584900,15.904200
69.969900,-7.689780
70.570000,-3.852670
71.179800,-4.927630
65.668800,-9.109750
71.796900,-18.710700
56.715500,-19.095800
71.553300,-18.619300
60.534800,-24.621600
70.507900,-9.581480
65.815400,1.541350
65.638000,7.895090
78.333700,-14.520000
41.746600,5.510460
73.908200,-8.749430
63.388800,-18.759300
77.801700,-6.164320
76.720200,-2.514840
78.092100,-14.459800
75.320300,-25.740800
79.106900,-7.365070
78.527800,-8.852940
43.834100,-1.412790
78.990700,-4.684290
79.594900,-16.889400
81.791800,-20.938700
46.005100,-10.919600
81.682800,-20.102100
71.124400,-27.898100
77.099000,-23.106300
73.823700,-31.860800
81.247400,-24.654700
80.517300,-27.367200
89.191100,-16.676800
49.814100,-9.448070
83.434900,-8.786450
89.641300,-16.620400
78.997000,-32.318400
89.566500,-16.592800
91.066400,-24.162700
85.066500,-5.364540
79.572700,-32.236500
58.826400,2.629660
71.283700,-32.102000
93.499500,-23.992700
90.967700,-23.975500
89.237600,-27.931500
85.535200,-31.887300
88.175900,-2.447830
90.095000,-12.695600
89.164700,-30.810800
61.776300,-6.549370
94.270600,-40.301600
71.563400,-31.776700
94.076200,-38.867100
94.309100,-40.645900
94.122400,-38.924200
89.953100,-12.647400
77.615100,-39.668100
98.442200,-28.461700
94.038500,-38.916200
94.189000,-40.897900
96.181800,-33.030100
89.791300,-12.879600
100.533000,-33.266000
73.883500,-31.986000
91.851000,-44.798100
77.631800,-39.652300
77.162700,-23.102900
81.316600,-24.796700
105.162000,-47.398200
80.599800,-27.601500
98.453800,-46.710000
81.995200,-21.318900
81.844100,-20.706000
73.854500,-32.020500
77.328100,-23.021900
98.447300,-28.487700
108.072000,-42.345100
119.173000,-50.769200
79.380400,-32.493200
108.457000,-42.625200
96.203000,-33.033900
116.349000,-36.614600
118.683000,-39.711900
120.519000,-36.391400
119.621000,-51.534100
79.354900,-32.331500
89.297400,-28.186300
125.161000,-40.167600
119.221000,-43.594000
125.475000,-47.045100
120.082000,-44.342800
130.329000,-44.781400
131.209000,-43.896800
131.385000,-43.953400
130.281000,-38.505100
131.206000,-43.930200
132.492000,-52.840100
130.212000,-44.732200
132.361000,-52.629300
128.028000,-50.386600
132.474000,-52.569400
129.865000,-59.194600
142.376000,-39.242200
138.038000,-44.127900
142.498000,-39.182000
144.282000,-45.777900
138.460000,-59.367600
138.708000,-59.350100
141.325000,-44.233200
129.702000,-59.714600
139.816000,-58.876000
138.305000,-59.493300
144.323000,-45.448500
143.157000,-41.928100
128.059000,-65.036000
139.843000,-58.677800
138.766000,-59.341900
140.244000,-61.833000
145.519000,-56.272400
137.782000,-65.598800
140.301000,-61.754700
130.788000,-62.253900
127.506000,-65.840300
128.080000,-50.529700
128.458000,-67.645100
127.393000,-67.932500
135.573000,-71.743200
138.025000,-74.095300
135.622000,-71.324800
128.291000,-77.790900
124.106000,-74.754200
131.705000,-74.649200
122.521000,-69.002600
129.308000,-77.639100
124.290000,-74.668200
115.330000,-77.061400
129.859000,-59.826100
115.410000,-76.678700
120.074000,-83.328800
116.545000,-86.854700
115.151000,-77.689100
124.451000,-87.126000
116.712000,-86.777000
108.617000,-83.718200
112.988000,-83.388800
115.779000,-86.122500
117.469000,-87.094700
105.372000,-89.198900
104.047000,-70.773000
100.020000,-88.343700
105.319000,-89.252500
100.036000,-80.975500
99.591100,-85.385800
99.713200,-85.303900
93.512200,-73.914800
99.644500,-85.385200
100.100000,-88.469900
102.509000,-63.122100
96.697000,-64.920300
96.168100,-87.511200
87.535000,-72.841200
87.441100,-72.632000
87.447200,-73.125100
92.050500,-63.594600
84.263200,-66.877900
77.332700,-71.831600
78.857600,-78.526100
82.291600,-64.080200
78.719200,-78.490000
80.020400,-67.662600
78.056400,-79.673600
77.579200,-80.053400
83.414900,-89.625600
76.897500,-70.464700
80.110400,-67.837500
98.333400,-77.152300
78.760900,-78.489200
77.576200,-71.946600
77.553100,-71.993300
76.300100,-66.655600
72.924100,-66.692500
74.407200,-83.691300
67.340100,-75.480800
72.711300,-66.569100
77.779500,-60.894600
90.201700,-77.300300
76.041000,-63.590900
76.228900,-63.571500
77.766000,-60.992300
72.485100,-71.983400
67.392700,-75.543100
71.167300,-83.090200
72.290800,-61.713200
66.726700,-65.560000
64.809100,-62.100600
59.503600,-65.073000
65.794400,-55.315200
65.179400,-50.352600
66.812600,-51.826400
79.263000,-54.698500
75.847000,-48.607300
80.010800,-48.220000
80.515300,-27.600600
89.656100,-16.729800
90.248100,-12.399300
82.004600,-21.167200
80.063500,-16.938900
82.999800,-8.635480
83.536000,-9.193490
85.166600,-5.250640
94.020500,0.546186
88.327200,1.917770
97.913400,-2.516170
92.047600,5.491600
96.425700,7.785240
99.424900,4.408330
83.706000,-8.684940
81.725400,5.478400
84.976600,5.076010
88.221900,6.596020
89.657300,13.071600
104.738000,11.187400
81.482200,5.713670
