6.018950,-1.068500
4.357180,-4.238600
4.582850,-9.498780
1.831510,-12.735500
-4.244630,-14.527700
-4.257410,9.053550
-0.714465,4.054570
14.462000,-3.300250
-3.388620,1.110270
6.959660,16.498300
-6.143480,6.629850
-7.890720,8.338720
3.493770,-18.164500
-13.186100,8.062450
-2.546440,12.330500
-2.670650,12.849600
8.264030,16.429600
-16.625600,-8.315260
-0.220958,12.821300
14.395000,10.290100
8.074790,18.714100
12.361700,0.044848
-10.613800,4.926530
-13.841600,-1.743350
-17.486900,-4.091710
-11.959900,11.197700
-5.031670,3.291300
-4.230350,-4.430960
3.987500,7.159040
9.637150,6.741530
-5.029430,-10.642900
-6.031040,13.235900
13.665200,0.475649
6.839310,-6.756800
-15.303100,-3.743320
5.861310,-15.516700
20.107900,6.724870
-7.127160,-8.824620
-8.448040,0.260850
-11.077100,-2.170080
-4.480960,6.884320
-1.324250,18.072200
18.606800,-2.946400
20.104200,6.677790
-1.551120,15.484800
8.476510,16.843200
20.224500,6.892630
20.325200,7.231160
-5.969710,17.046300
24.610000,2.861740
19.054600,-8.557850
12.496600,21.565700
13.398400,-9.781430
7.495500,24.862100
22.105800,-6.186750
27.649300,2.585240
27.716500,0.611513
27.048100,-5.963870
29.217900,8.638390
27.744900,16.825700
24.758800,15.474700
32.494100,4.316030
24.819800,22.199100
24.468200,22.493300
-7.086060,-8.722840
34.845100,6.325820
17.367200,22.081300
-7.412920,-8.589960
24.245100,18.761600
17.746900,13.320100
22.349500,20.207900
18.095700,19.408000
32.728500,14.352100
7.186190,25.131600
32.550300,17.750100
27.271800,21.833000
16.642400,29.616700
16.855300,29.249600
6.783050,-6.824900
24.867200,26.338200
5.917430,-0.905664
20.269500,28.974100
12.518800,32.930700
18.270900,32.260800
24.765500,30.300500
35.919700,30.033400
12.583900,33.144400
35.906100,30.454200
28.916100,29.415800
27.366300,32.108500
21.583300,35.693300
38.822300,24.653800
9.988690,35.799900
4.020750,7.365930
8.278250,33.965900
38.332700,18.312900
16.791100,38.587800
27.915900,38.690100
33.285000,34.595100
13.441900,37.999700
34.871100,31.610800
18.405500,41.379100
26.808000,41.846500
30.391200,36.797300
33.809700,43.347200
7.647740,36.102300
35.277500,51.408600
24.241400,45.925300
33.554700,36.611900
41.736500,35.821300
12.095200,47.775900
46.745400,29.228200
7.861640,40.963300
46.693200,28.343200
36.888800,45.316900
8.288140,16.887200
31.952500,53.919600
42.802800,46.486000
47.571300,44.100200
48.623100,46.544000
31.287400,48.724900
51.270000,37.091400
29.207600,50.283500
22.156700,54.168800
30.806300,57.537400
44.053100,21.904500
57.740800,52.365100
47.118400,49.618800
50.616500,49.894400
41.082700,57.574300
52.335000,51.736800
57.572600,52.222500
48.851600,54.644600
56.170400,46.557600
55.379800,40.553400
53.824000,43.164900
37.903600,58.352700
59.535400,29.435900
54.366900,49.075600
57.087500,29.964700
64.305100,46.498700
62.228200,49.336500
43.145700,62.216900
69.544900,39.684900
69.544800,39.909300
38.489500,48.555300
62.696300,51.472300
56.944200,58.203000
53.658500,59.872100
45.811700,62.609900
59.100100,33.751600
34.601600,61.563800
64.218600,44.098800
56.128400,62.069400
60.425200,57.440200
62.312000,39.732600
63.939300,56.534100
36.001700,64.291100
63.514400,61.059400
43.613200,64.224600
50.962500,63.114300
50.192400,69.211400
60.720000,66.991700
71.273100,58.664200
60.271400,68.750300
71.443900,56.174700
65.971900,61.577400
50.776500,59.215300
68.911200,45.229500
70.653600,48.280100
70.538600,51.071300
64.101800,71.542300
66.320500,64.072000
73.663100,54.532900
60.319100,70.349100
69.546600,40.026000
64.131300,71.502800
73.895800,65.098300
73.958400,58.765100
78.466300,51.535700
59.649200,72.979300
74.667000,60.523000
77.940400,72.273600
69.018600,71.525400
71.736300,70.652300
66.351300,47.974600
72.901300,71.121300
68.366600,66.967100
81.574200,61.721700
69.052400,71.420700
64.173300,71.616200
72.954400,70.984000
72.901900,70.985900
77.854500,48.190300
77.728200,72.475800
77.638000,72.612800
82.320100,66.335300
57.001500,74.718900
72.730100,79.299900
65.348300,77.736800
60.786400,80.587100
80.201400,77.879500
59.407900,80.107700
59.409000,80.122100
77.257800,81.835000
84.854300,82.113600
77.081800,82.889700
74.396900,83.235800
90.815700,69.466600
59.441600,80.079100
80.532800,85.392900
59.426300,80.096500
67.481900,87.339100
72.784400,88.352200
63.820600,61.051400
56.614500,79.689600
60.095000,86.064000
56.605900,79.647100
60.047200,86.054000
64.261700,88.709400
64.305100,88.689500
60.005400,90.591900
70.951100,76.895200
60.040300,90.467100
52.497500,86.179200
52.398800,86.263300
55.015900,83.803800
52.468900,86.188700
47.085500,83.392800
51.863400,80.058200
47.711400,82.142600
47.595800,82.392200
49.926000,97.132600
59.540300,95.163300
